"child_id","school_type","day","time","critical_event","days_since_event","parent_inv_1","parent_inv_2","parent_inv_3","parent_overload_1","parent_overload_2","parent_overload_3","child_selfefficacy_1","child_selfefficacy_2","child_selfefficacy_3","child_selfesteem_1","child_selfesteem_2","child_selfesteem_3"
19,"Gymnasium",4,3,0,0,4,4,6,5,7,5,4,4,3,5,4,5
19,"Gymnasium",5,4,0,0,4,4,6,5,7,5,3,6,3,6,4,6
19,"Gymnasium",6,5,0,0,4,4,6,5,7,5,4,2,4,3,6,4
19,"Gymnasium",7,6,0,0,4,4,6,5,7,5,4,5,4,4,4,5
19,"Gymnasium",8,7,0,0,4,4,6,5,7,5,5,2,4,3,5,5
19,"Gymnasium",9,8,0,0,4,4,6,5,7,5,2,3,3,3,6,3
19,"Gymnasium",10,9,0,0,4,4,6,5,7,5,7,6,5,5,6,6
19,"Gymnasium",11,10,1,0,4,4,6,5,7,5,2,4,2,5,5,4
19,"Gymnasium",13,12,1,2,4,4,6,5,7,5,7,6,4,4,4,4
19,"Gymnasium",14,13,1,3,4,4,6,5,7,5,3,3,6,4,3,5
19,"Gymnasium",15,14,1,4,4,4,6,5,7,5,5,5,7,3,5,4
19,"Gymnasium",16,15,1,5,4,4,6,5,7,5,4,5,6,3,3,5
19,"Gymnasium",17,16,1,6,4,4,6,5,7,5,7,5,4,3,4,4
19,"Gymnasium",18,17,1,7,4,4,6,5,7,5,5,5,5,5,4,6
19,"Gymnasium",19,18,1,8,4,4,6,5,7,5,4,4,3,3,4,5
19,"Gymnasium",20,19,1,9,4,4,6,5,7,5,4,6,5,4,4,5
19,"Gymnasium",21,20,1,10,4,4,6,5,7,5,4,4,4,4,5,5
20,"Gymnasium",1,0,0,0,3,5,4,3,1,2,7,7,7,7,7,7
20,"Gymnasium",2,1,0,0,3,5,4,3,1,2,7,7,7,7,7,7
20,"Gymnasium",3,2,0,0,3,5,4,3,1,2,7,7,7,7,7,7
20,"Gymnasium",4,3,0,0,3,5,4,3,1,2,7,7,7,7,7,7
20,"Gymnasium",5,4,0,0,3,5,4,3,1,2,7,7,7,7,7,7
20,"Gymnasium",6,5,0,0,3,5,4,3,1,2,7,7,7,6,7,7
20,"Gymnasium",7,6,0,0,3,5,4,3,1,2,7,7,7,7,6,7
20,"Gymnasium",9,8,0,0,3,5,4,3,1,2,6,7,6,7,7,7
20,"Gymnasium",10,9,0,0,3,5,4,3,1,2,6,7,6,6,4,5
20,"Gymnasium",11,10,1,0,3,5,4,3,1,2,7,6,5,7,5,5
20,"Gymnasium",12,11,1,1,3,5,4,3,1,2,6,6,6,3,4,7
20,"Gymnasium",13,12,1,2,3,5,4,3,1,2,5,3,4,4,5,4
20,"Gymnasium",14,13,1,3,3,5,4,3,1,2,6,6,2,4,5,4
20,"Gymnasium",15,14,1,4,3,5,4,3,1,2,4,4,4,4,2,4
20,"Gymnasium",16,15,1,5,3,5,4,3,1,2,5,2,3,4,5,4
20,"Gymnasium",17,16,1,6,3,5,4,3,1,2,5,3,2,4,3,7
20,"Gymnasium",18,17,1,7,3,5,4,3,1,2,3,3,2,3,2,5
20,"Gymnasium",19,18,1,8,3,5,4,3,1,2,2,2,3,5,2,2
20,"Gymnasium",20,19,1,9,3,5,4,3,1,2,2,6,2,5,3,2
20,"Gymnasium",21,20,1,10,3,5,4,3,1,2,3,1,5,2,5,2
21,"Gymnasium",1,0,0,0,3,4,6,4,4,5,7,7,7,6,6,7
21,"Gymnasium",2,1,0,0,3,4,6,4,4,5,7,7,7,7,7,7
21,"Gymnasium",3,2,0,0,3,4,6,4,4,5,7,7,7,7,7,7
21,"Gymnasium",4,3,0,0,3,4,6,4,4,5,7,7,7,7,7,5
21,"Gymnasium",5,4,0,0,3,4,6,4,4,5,7,7,7,7,7,7
21,"Gymnasium",6,5,0,0,3,4,6,4,4,5,7,7,7,7,6,7
21,"Gymnasium",9,8,0,0,3,4,6,4,4,5,7,7,7,7,6,4
21,"Gymnasium",10,9,0,0,3,4,6,4,4,5,6,7,7,5,2,5
21,"Gymnasium",11,10,1,0,3,4,6,4,4,5,5,4,4,4,2,3
21,"Gymnasium",12,11,1,1,3,4,6,4,4,5,4,4,5,5,4,1
21,"Gymnasium",13,12,1,2,3,4,6,4,4,5,2,4,3,4,4,5
21,"Gymnasium",14,13,1,3,3,4,6,4,4,5,3,1,4,4,3,3
21,"Gymnasium",15,14,1,4,3,4,6,4,4,5,3,1,1,2,1,2
21,"Gymnasium",16,15,1,5,3,4,6,4,4,5,2,2,1,1,1,2
21,"Gymnasium",17,16,1,6,3,4,6,4,4,5,1,1,1,1,2,3
21,"Gymnasium",18,17,1,7,3,4,6,4,4,5,1,2,1,2,1,1
21,"Gymnasium",19,18,1,8,3,4,6,4,4,5,1,3,1,1,1,2
21,"Gymnasium",20,19,1,9,3,4,6,4,4,5,1,1,1,4,1,1
21,"Gymnasium",21,20,1,10,3,4,6,4,4,5,1,1,1,1,1,1
22,"Gymnasium",1,0,0,0,2,5,4,7,4,7,2,3,2,2,1,1
22,"Gymnasium",2,1,0,0,2,5,4,7,4,7,1,1,2,2,3,1
22,"Gymnasium",3,2,0,0,2,5,4,7,4,7,1,2,4,1,5,5
22,"Gymnasium",4,3,0,0,2,5,4,7,4,7,3,3,2,3,2,5
22,"Gymnasium",5,4,0,0,2,5,4,7,4,7,2,2,1,1,2,4
22,"Gymnasium",6,5,0,0,2,5,4,7,4,7,2,3,2,2,2,2
22,"Gymnasium",7,6,0,0,2,5,4,7,4,7,2,3,5,2,2,4
22,"Gymnasium",9,8,0,0,2,5,4,7,4,7,3,5,2,2,2,7
22,"Gymnasium",10,9,0,0,2,5,4,7,4,7,4,3,2,3,1,5
22,"Gymnasium",11,10,1,0,2,5,4,7,4,7,2,3,2,3,3,3
22,"Gymnasium",12,11,1,1,2,5,4,7,4,7,2,3,2,4,4,3
22,"Gymnasium",13,12,1,2,2,5,4,7,4,7,6,2,4,2,5,5
22,"Gymnasium",14,13,1,3,2,5,4,7,4,7,3,3,5,4,3,5
22,"Gymnasium",15,14,1,4,2,5,4,7,4,7,2,6,2,1,6,4
22,"Gymnasium",16,15,1,5,2,5,4,7,4,7,5,4,4,4,4,4
22,"Gymnasium",17,16,1,6,2,5,4,7,4,7,3,5,5,5,4,4
22,"Gymnasium",18,17,1,7,2,5,4,7,4,7,4,3,4,4,6,4
22,"Gymnasium",19,18,1,8,2,5,4,7,4,7,5,6,7,3,6,7
22,"Gymnasium",20,19,1,9,2,5,4,7,4,7,6,4,5,7,6,5
22,"Gymnasium",21,20,1,10,2,5,4,7,4,7,4,7,4,4,4,4
23,"Gymnasium",1,0,0,0,5,6,7,7,4,7,6,6,5,4,6,5
23,"Gymnasium",2,1,0,0,5,6,7,7,4,7,5,3,5,6,4,3
23,"Gymnasium",5,4,0,0,5,6,7,7,4,7,5,7,4,5,6,4
23,"Gymnasium",6,5,0,0,5,6,7,7,4,7,4,4,6,7,6,3
23,"Gymnasium",7,6,0,0,5,6,7,7,4,7,2,5,5,5,2,3
23,"Gymnasium",8,7,0,0,5,6,7,7,4,7,4,2,3,4,4,7
23,"Gymnasium",9,8,0,0,5,6,7,7,4,7,4,4,6,4,6,3
23,"Gymnasium",11,10,1,0,5,6,7,7,4,7,4,2,3,4,4,4
23,"Gymnasium",12,11,1,1,5,6,7,7,4,7,4,4,2,2,2,4
23,"Gymnasium",13,12,1,2,5,6,7,7,4,7,2,4,1,4,4,4
23,"Gymnasium",14,13,1,3,5,6,7,7,4,7,2,4,3,3,1,4
23,"Gymnasium",15,14,1,4,5,6,7,7,4,7,4,4,3,1,2,2
23,"Gymnasium",16,15,1,5,5,6,7,7,4,7,2,1,3,4,4,4
23,"Gymnasium",19,18,1,8,5,6,7,7,4,7,2,2,2,2,3,1
23,"Gymnasium",20,19,1,9,5,6,7,7,4,7,2,2,2,4,2,1
23,"Gymnasium",21,20,1,10,5,6,7,7,4,7,1,1,1,2,2,3
24,"Gymnasium",1,0,0,0,2,2,4,3,2,4,7,7,7,7,7,5
24,"Gymnasium",2,1,0,0,2,2,4,3,2,4,7,7,5,7,7,7
24,"Gymnasium",3,2,0,0,2,2,4,3,2,4,7,7,7,7,7,7
24,"Gymnasium",4,3,0,0,2,2,4,3,2,4,6,7,7,7,7,7
24,"Gymnasium",5,4,0,0,2,2,4,3,2,4,7,7,7,7,7,7
24,"Gymnasium",6,5,0,0,2,2,4,3,2,4,6,7,5,6,7,6
24,"Gymnasium",7,6,0,0,2,2,4,3,2,4,7,6,7,7,7,6
24,"Gymnasium",8,7,0,0,2,2,4,3,2,4,7,7,5,4,7,4
24,"Gymnasium",9,8,0,0,2,2,4,3,2,4,5,7,4,5,5,3
24,"Gymnasium",10,9,0,0,2,2,4,3,2,4,3,3,5,7,5,4
24,"Gymnasium",11,10,1,0,2,2,4,3,2,4,3,3,4,2,6,5
24,"Gymnasium",12,11,1,1,2,2,4,3,2,4,1,1,5,2,3,3
24,"Gymnasium",14,13,1,3,2,2,4,3,2,4,1,1,2,4,1,2
24,"Gymnasium",15,14,1,4,2,2,4,3,2,4,3,1,2,3,1,2
24,"Gymnasium",16,15,1,5,2,2,4,3,2,4,1,1,1,3,2,1
24,"Gymnasium",17,16,1,6,2,2,4,3,2,4,1,1,1,2,2,2
24,"Gymnasium",18,17,1,7,2,2,4,3,2,4,2,1,1,1,3,1
24,"Gymnasium",19,18,1,8,2,2,4,3,2,4,1,1,1,1,1,1
24,"Gymnasium",20,19,1,9,2,2,4,3,2,4,1,1,1,1,2,2
24,"Gymnasium",21,20,1,10,2,2,4,3,2,4,1,1,1,1,1,1
25,"Gymnasium",1,0,0,0,3,5,5,5,4,2,4,6,6,6,6,5
25,"Gymnasium",2,1,0,0,3,5,5,5,4,2,6,4,5,6,6,5
25,"Gymnasium",3,2,0,0,3,5,5,5,4,2,3,7,6,4,5,5
25,"Gymnasium",4,3,0,0,3,5,5,5,4,2,4,6,5,6,4,3
25,"Gymnasium",5,4,0,0,3,5,5,5,4,2,5,6,5,6,5,7
25,"Gymnasium",6,5,0,0,3,5,5,5,4,2,4,6,5,5,3,5
25,"Gymnasium",7,6,0,0,3,5,5,5,4,2,5,3,5,4,5,4
25,"Gymnasium",9,8,0,0,3,5,5,5,4,2,5,4,7,6,4,6
25,"Gymnasium",10,9,0,0,3,5,5,5,4,2,5,7,5,4,2,6
25,"Gymnasium",11,10,1,0,3,5,5,5,4,2,3,3,4,5,3,3
25,"Gymnasium",12,11,1,1,3,5,5,5,4,2,4,4,5,3,4,6
25,"Gymnasium",13,12,1,2,3,5,5,5,4,2,5,5,6,4,3,5
25,"Gymnasium",14,13,1,3,3,5,5,5,4,2,4,3,3,4,4,5
25,"Gymnasium",15,14,1,4,3,5,5,5,4,2,4,2,6,7,3,6
25,"Gymnasium",16,15,1,5,3,5,5,5,4,2,5,4,3,5,4,4
25,"Gymnasium",17,16,1,6,3,5,5,5,4,2,3,4,5,5,4,2
25,"Gymnasium",18,17,1,7,3,5,5,5,4,2,7,4,4,3,4,4
25,"Gymnasium",19,18,1,8,3,5,5,5,4,2,7,2,7,6,4,5
25,"Gymnasium",20,19,1,9,3,5,5,5,4,2,6,5,4,4,4,5
25,"Gymnasium",21,20,1,10,3,5,5,5,4,2,5,7,5,4,4,6
26,"Gymnasium",1,0,0,0,3,2,4,1,1,3,5,6,6,5,7,5
26,"Gymnasium",3,2,0,0,3,2,4,1,1,3,7,4,4,6,4,5
26,"Gymnasium",4,3,0,0,3,2,4,1,1,3,4,6,6,4,4,2
26,"Gymnasium",5,4,0,0,3,2,4,1,1,3,5,4,6,4,6,7
26,"Gymnasium",6,5,0,0,3,2,4,1,1,3,5,4,6,5,6,5
26,"Gymnasium",7,6,0,0,3,2,4,1,1,3,6,4,6,7,4,7
26,"Gymnasium",10,9,0,0,3,2,4,1,1,3,6,4,4,7,4,6
26,"Gymnasium",11,10,1,0,3,2,4,1,1,3,3,4,4,5,6,6
26,"Gymnasium",13,12,1,2,3,2,4,1,1,3,3,4,6,5,2,5
26,"Gymnasium",14,13,1,3,3,2,4,1,1,3,4,2,4,5,1,5
26,"Gymnasium",16,15,1,5,3,2,4,1,1,3,4,3,2,2,4,4
26,"Gymnasium",17,16,1,6,3,2,4,1,1,3,5,3,4,5,5,5
26,"Gymnasium",19,18,1,8,3,2,4,1,1,3,4,4,2,4,2,7
26,"Gymnasium",20,19,1,9,3,2,4,1,1,3,4,3,2,4,6,2
26,"Gymnasium",21,20,1,10,3,2,4,1,1,3,3,4,6,6,4,5
27,"Gymnasium",1,0,0,0,1,3,1,4,2,3,6,3,5,3,4,2
27,"Gymnasium",2,1,0,0,1,3,1,4,2,3,3,4,6,4,4,3
27,"Gymnasium",3,2,0,0,1,3,1,4,2,3,3,2,2,7,5,5
27,"Gymnasium",4,3,0,0,1,3,1,4,2,3,3,2,3,5,5,6
27,"Gymnasium",5,4,0,0,1,3,1,4,2,3,1,3,2,4,6,3
27,"Gymnasium",6,5,0,0,1,3,1,4,2,3,4,3,2,4,3,2
27,"Gymnasium",7,6,0,0,1,3,1,4,2,3,4,5,6,5,6,5
27,"Gymnasium",8,7,0,0,1,3,1,4,2,3,4,4,4,4,7,4
27,"Gymnasium",9,8,0,0,1,3,1,4,2,3,4,2,4,4,4,7
27,"Gymnasium",10,9,0,0,1,3,1,4,2,3,4,4,6,4,4,6
27,"Gymnasium",11,10,1,0,1,3,1,4,2,3,4,2,3,5,4,4
27,"Gymnasium",12,11,1,1,1,3,1,4,2,3,4,2,4,3,4,4
27,"Gymnasium",13,12,1,2,1,3,1,4,2,3,5,3,3,4,4,3
27,"Gymnasium",15,14,1,4,1,3,1,4,2,3,3,4,5,3,3,5
27,"Gymnasium",16,15,1,5,1,3,1,4,2,3,1,3,5,3,1,3
27,"Gymnasium",17,16,1,6,1,3,1,4,2,3,6,4,4,1,7,4
27,"Gymnasium",18,17,1,7,1,3,1,4,2,3,6,6,4,4,5,7
27,"Gymnasium",19,18,1,8,1,3,1,4,2,3,3,2,6,5,4,5
27,"Gymnasium",20,19,1,9,1,3,1,4,2,3,4,6,3,5,5,4
27,"Gymnasium",21,20,1,10,1,3,1,4,2,3,6,2,3,6,7,3
28,"Gymnasium",1,0,0,0,3,2,5,1,6,3,4,4,3,4,4,5
28,"Gymnasium",3,2,0,0,3,2,5,1,6,3,3,6,3,5,6,4
28,"Gymnasium",4,3,0,0,3,2,5,1,6,3,2,4,4,5,5,4
28,"Gymnasium",5,4,0,0,3,2,5,1,6,3,3,4,4,7,4,2
28,"Gymnasium",6,5,0,0,3,2,5,1,6,3,2,4,5,3,4,5
28,"Gymnasium",7,6,0,0,3,2,5,1,6,3,2,1,3,3,3,2
28,"Gymnasium",9,8,0,0,3,2,5,1,6,3,2,4,3,3,5,5
28,"Gymnasium",10,9,0,0,3,2,5,1,6,3,4,2,3,4,4,4
28,"Gymnasium",11,10,1,0,3,2,5,1,6,3,3,2,2,2,1,4
29,"Gymnasium",1,0,0,0,3,2,1,4,2,4,7,7,7,7,6,7
29,"Gymnasium",2,1,0,0,3,2,1,4,2,4,7,7,7,7,7,7
29,"Gymnasium",3,2,0,0,3,2,1,4,2,4,7,7,7,7,7,7
29,"Gymnasium",4,3,0,0,3,2,1,4,2,4,7,6,7,7,7,7
29,"Gymnasium",5,4,0,0,3,2,1,4,2,4,7,7,7,7,7,7
29,"Gymnasium",6,5,0,0,3,2,1,4,2,4,7,7,7,7,7,7
29,"Gymnasium",7,6,0,0,3,2,1,4,2,4,7,7,7,7,7,7
29,"Gymnasium",8,7,0,0,3,2,1,4,2,4,7,7,7,7,6,7
29,"Gymnasium",9,8,0,0,3,2,1,4,2,4,7,7,7,6,7,7
29,"Gymnasium",10,9,0,0,3,2,1,4,2,4,7,6,7,7,6,2
29,"Gymnasium",13,12,1,2,3,2,1,4,2,4,6,6,5,3,4,3
29,"Gymnasium",14,13,1,3,3,2,1,4,2,4,2,4,4,3,1,5
29,"Gymnasium",15,14,1,4,3,2,1,4,2,4,1,2,3,4,1,2
29,"Gymnasium",16,15,1,5,3,2,1,4,2,4,2,3,2,2,4,3
29,"Gymnasium",17,16,1,6,3,2,1,4,2,4,2,1,1,3,5,2
29,"Gymnasium",18,17,1,7,3,2,1,4,2,4,1,2,2,2,2,6
29,"Gymnasium",19,18,1,8,3,2,1,4,2,4,3,2,2,2,1,1
29,"Gymnasium",20,19,1,9,3,2,1,4,2,4,1,3,1,1,4,1
29,"Gymnasium",21,20,1,10,3,2,1,4,2,4,1,2,1,2,1,2
30,"Gymnasium",1,0,0,0,5,2,3,4,2,2,7,7,7,6,6,6
30,"Gymnasium",2,1,0,0,5,2,3,4,2,2,7,7,7,7,7,7
30,"Gymnasium",3,2,0,0,5,2,3,4,2,2,7,7,7,6,7,7
30,"Gymnasium",4,3,0,0,5,2,3,4,2,2,7,7,7,7,7,7
30,"Gymnasium",5,4,0,0,5,2,3,4,2,2,7,7,7,7,7,4
30,"Gymnasium",6,5,0,0,5,2,3,4,2,2,7,7,4,7,7,7
30,"Gymnasium",7,6,0,0,5,2,3,4,2,2,7,7,7,5,7,7
30,"Gymnasium",8,7,0,0,5,2,3,4,2,2,5,7,6,7,5,3
30,"Gymnasium",9,8,0,0,5,2,3,4,2,2,7,6,7,6,6,7
30,"Gymnasium",10,9,0,0,5,2,3,4,2,2,7,4,6,7,7,7
31,"Gymnasium",1,0,0,0,7,5,6,6,5,4,2,1,3,2,1,3
31,"Gymnasium",2,1,0,0,7,5,6,6,5,4,1,2,3,2,4,3
31,"Gymnasium",3,2,0,0,7,5,6,6,5,4,1,2,2,4,4,2
31,"Gymnasium",5,4,0,0,7,5,6,6,5,4,1,1,4,3,3,4
31,"Gymnasium",6,5,0,0,7,5,6,6,5,4,4,2,5,4,2,3
31,"Gymnasium",7,6,0,0,7,5,6,6,5,4,1,4,3,5,4,4
31,"Gymnasium",8,7,0,0,7,5,6,6,5,4,3,4,4,4,4,3
31,"Gymnasium",9,8,0,0,7,5,6,6,5,4,4,5,4,5,6,6
31,"Gymnasium",10,9,0,0,7,5,6,6,5,4,1,4,3,3,5,3
31,"Gymnasium",11,10,1,0,7,5,6,6,5,4,2,1,7,3,6,1
31,"Gymnasium",12,11,1,1,7,5,6,6,5,4,4,4,5,2,4,2
31,"Gymnasium",13,12,1,2,7,5,6,6,5,4,1,2,2,5,3,6
31,"Gymnasium",14,13,1,3,7,5,6,6,5,4,3,2,3,3,4,3
31,"Gymnasium",15,14,1,4,7,5,6,6,5,4,2,2,1,4,3,4
31,"Gymnasium",16,15,1,5,7,5,6,6,5,4,6,5,5,4,2,2
31,"Gymnasium",17,16,1,6,7,5,6,6,5,4,4,2,4,5,4,5
31,"Gymnasium",18,17,1,7,7,5,6,6,5,4,4,3,4,5,4,5
31,"Gymnasium",19,18,1,8,7,5,6,6,5,4,5,4,4,2,5,2
31,"Gymnasium",20,19,1,9,7,5,6,6,5,4,4,4,6,3,5,4
31,"Gymnasium",21,20,1,10,7,5,6,6,5,4,4,4,6,4,4,3
32,"Gymnasium",1,0,0,0,3,6,3,3,4,4,4,3,1,5,4,2
32,"Gymnasium",2,1,0,0,3,6,3,3,4,4,3,3,4,5,4,6
32,"Gymnasium",3,2,0,0,3,6,3,3,4,4,3,4,1,3,2,2
32,"Gymnasium",5,4,0,0,3,6,3,3,4,4,4,4,3,4,5,4
32,"Gymnasium",6,5,0,0,3,6,3,3,4,4,4,4,3,5,4,3
32,"Gymnasium",7,6,0,0,3,6,3,3,4,4,4,6,4,2,4,6
32,"Gymnasium",8,7,0,0,3,6,3,3,4,4,1,2,6,5,4,5
32,"Gymnasium",9,8,0,0,3,6,3,3,4,4,4,4,2,4,4,4
32,"Gymnasium",10,9,0,0,3,6,3,3,4,4,3,7,7,4,5,4
32,"Gymnasium",11,10,1,0,3,6,3,3,4,4,3,4,2,3,4,4
32,"Gymnasium",12,11,1,1,3,6,3,3,4,4,1,4,5,2,4,6
32,"Gymnasium",13,12,1,2,3,6,3,3,4,4,3,5,3,3,4,2
32,"Gymnasium",14,13,1,3,3,6,3,3,4,4,4,4,1,3,4,5
32,"Gymnasium",15,14,1,4,3,6,3,3,4,4,4,4,4,5,6,3
32,"Gymnasium",17,16,1,6,3,6,3,3,4,4,3,4,4,4,2,4
32,"Gymnasium",18,17,1,7,3,6,3,3,4,4,4,4,4,4,4,3
32,"Gymnasium",19,18,1,8,3,6,3,3,4,4,4,3,7,5,1,3
32,"Gymnasium",21,20,1,10,3,6,3,3,4,4,3,4,6,3,4,4
33,"Gymnasium",1,0,0,0,5,4,6,2,3,4,7,7,7,7,5,4
33,"Gymnasium",2,1,0,0,5,4,6,2,3,4,7,6,7,4,6,7
33,"Gymnasium",3,2,0,0,5,4,6,2,3,4,7,5,6,7,4,6
33,"Gymnasium",4,3,0,0,5,4,6,2,3,4,6,7,7,5,7,3
33,"Gymnasium",5,4,0,0,5,4,6,2,3,4,6,7,6,5,6,5
33,"Gymnasium",6,5,0,0,5,4,6,2,3,4,7,6,4,7,7,4
33,"Gymnasium",7,6,0,0,5,4,6,2,3,4,4,6,5,6,6,4
33,"Gymnasium",9,8,0,0,5,4,6,2,3,4,5,7,6,4,5,6
33,"Gymnasium",10,9,0,0,5,4,6,2,3,4,5,6,6,3,2,7
33,"Gymnasium",11,10,1,0,5,4,6,2,3,4,3,5,6,2,5,6
33,"Gymnasium",12,11,1,1,5,4,6,2,3,4,2,4,4,5,4,4
33,"Gymnasium",13,12,1,2,5,4,6,2,3,4,5,5,3,4,2,6
33,"Gymnasium",15,14,1,4,5,4,6,2,3,4,3,1,5,2,4,5
33,"Gymnasium",16,15,1,5,5,4,6,2,3,4,4,6,7,3,3,4
33,"Gymnasium",17,16,1,6,5,4,6,2,3,4,2,1,1,6,1,2
33,"Gymnasium",18,17,1,7,5,4,6,2,3,4,2,2,1,4,3,2
33,"Gymnasium",19,18,1,8,5,4,6,2,3,4,2,3,3,2,5,4
33,"Gymnasium",20,19,1,9,5,4,6,2,3,4,3,2,2,1,2,2
34,"Gymnasium",2,1,0,0,3,3,3,4,4,4,6,5,5,6,6,4
34,"Gymnasium",3,2,0,0,3,3,3,4,4,4,7,6,6,7,7,6
34,"Gymnasium",4,3,0,0,3,3,3,4,4,4,6,4,4,6,5,5
34,"Gymnasium",5,4,0,0,3,3,3,4,4,4,6,6,7,7,4,6
34,"Gymnasium",6,5,0,0,3,3,3,4,4,4,7,6,6,6,4,2
34,"Gymnasium",8,7,0,0,3,3,3,4,4,4,4,4,6,5,7,5
34,"Gymnasium",9,8,0,0,3,3,3,4,4,4,7,7,7,7,7,7
34,"Gymnasium",10,9,0,0,3,3,3,4,4,4,4,6,4,6,4,6
34,"Gymnasium",11,10,1,0,3,3,3,4,4,4,6,6,4,3,6,4
34,"Gymnasium",12,11,1,1,3,3,3,4,4,4,5,3,3,4,4,4
34,"Gymnasium",13,12,1,2,3,3,3,4,4,4,4,4,4,5,4,2
34,"Gymnasium",14,13,1,3,3,3,3,4,4,4,6,6,3,5,4,4
34,"Gymnasium",15,14,1,4,3,3,3,4,4,4,2,5,2,2,6,4
34,"Gymnasium",16,15,1,5,3,3,3,4,4,4,4,3,4,3,4,4
34,"Gymnasium",17,16,1,6,3,3,3,4,4,4,3,2,4,3,5,5
34,"Gymnasium",18,17,1,7,3,3,3,4,4,4,2,2,5,3,3,2
34,"Gymnasium",19,18,1,8,3,3,3,4,4,4,3,3,2,2,4,4
34,"Gymnasium",20,19,1,9,3,3,3,4,4,4,2,2,4,3,2,4
35,"Gymnasium",1,0,0,0,3,2,4,5,4,4,1,1,1,4,2,2
35,"Gymnasium",2,1,0,0,3,2,4,5,4,4,1,1,1,1,1,3
35,"Gymnasium",3,2,0,0,3,2,4,5,4,4,1,1,1,1,1,1
35,"Gymnasium",4,3,0,0,3,2,4,5,4,4,1,1,1,2,1,2
35,"Gymnasium",5,4,0,0,3,2,4,5,4,4,1,1,1,2,2,1
35,"Gymnasium",6,5,0,0,3,2,4,5,4,4,1,1,2,1,2,2
35,"Gymnasium",7,6,0,0,3,2,4,5,4,4,1,1,3,2,2,3
35,"Gymnasium",8,7,0,0,3,2,4,5,4,4,1,1,1,1,2,2
35,"Gymnasium",9,8,0,0,3,2,4,5,4,4,1,1,1,1,3,1
35,"Gymnasium",10,9,0,0,3,2,4,5,4,4,2,1,3,1,3,4
35,"Gymnasium",11,10,1,0,3,2,4,5,4,4,1,1,1,3,3,3
35,"Gymnasium",12,11,1,1,3,2,4,5,4,4,1,2,2,1,4,4
35,"Gymnasium",13,12,1,2,3,2,4,5,4,4,1,2,2,1,3,2
35,"Gymnasium",14,13,1,3,3,2,4,5,4,4,4,3,2,2,4,1
35,"Gymnasium",15,14,1,4,3,2,4,5,4,4,2,5,3,4,4,4
35,"Gymnasium",16,15,1,5,3,2,4,5,4,4,4,5,7,2,5,5
35,"Gymnasium",17,16,1,6,3,2,4,5,4,4,2,2,3,2,6,4
35,"Gymnasium",18,17,1,7,3,2,4,5,4,4,3,4,3,5,4,2
35,"Gymnasium",19,18,1,8,3,2,4,5,4,4,4,4,4,5,4,3
35,"Gymnasium",20,19,1,9,3,2,4,5,4,4,4,4,6,4,6,4
35,"Gymnasium",21,20,1,10,3,2,4,5,4,4,3,4,3,6,5,4
36,"Gymnasium",1,0,0,0,3,3,3,3,3,4,7,7,7,6,6,6
36,"Gymnasium",2,1,0,0,3,3,3,3,3,4,6,7,7,6,6,4
36,"Gymnasium",3,2,0,0,3,3,3,3,3,4,7,6,7,7,7,7
36,"Gymnasium",4,3,0,0,3,3,3,3,3,4,6,7,7,7,7,7
36,"Gymnasium",5,4,0,0,3,3,3,3,3,4,7,6,7,6,6,7
36,"Gymnasium",6,5,0,0,3,3,3,3,3,4,7,7,7,7,5,7
36,"Gymnasium",7,6,0,0,3,3,3,3,3,4,5,4,7,6,6,7
36,"Gymnasium",8,7,0,0,3,3,3,3,3,4,7,7,7,7,7,5
36,"Gymnasium",9,8,0,0,3,3,3,3,3,4,6,7,6,7,6,6
36,"Gymnasium",10,9,0,0,3,3,3,3,3,4,7,7,7,6,5,7
36,"Gymnasium",11,10,1,0,3,3,3,3,3,4,7,5,7,5,6,7
36,"Gymnasium",12,11,1,1,3,3,3,3,3,4,7,4,5,6,5,6
36,"Gymnasium",13,12,1,2,3,3,3,3,3,4,4,4,3,6,5,4
36,"Gymnasium",14,13,1,3,3,3,3,3,3,4,6,4,6,7,7,6
36,"Gymnasium",15,14,1,4,3,3,3,3,3,4,6,5,6,3,6,4
36,"Gymnasium",16,15,1,5,3,3,3,3,3,4,6,5,7,4,6,6
36,"Gymnasium",17,16,1,6,3,3,3,3,3,4,6,6,6,6,5,7
36,"Gymnasium",18,17,1,7,3,3,3,3,3,4,5,5,7,6,6,4
36,"Gymnasium",19,18,1,8,3,3,3,3,3,4,6,3,4,6,5,5
36,"Gymnasium",20,19,1,9,3,3,3,3,3,4,6,7,5,4,4,5
36,"Gymnasium",21,20,1,10,3,3,3,3,3,4,7,5,4,6,5,4
37,"Gymnasium",1,0,0,0,3,1,2,5,4,6,4,3,2,4,5,4
37,"Gymnasium",2,1,0,0,3,1,2,5,4,6,3,6,5,4,3,5
37,"Gymnasium",3,2,0,0,3,1,2,5,4,6,6,4,3,5,4,5
37,"Gymnasium",4,3,0,0,3,1,2,5,4,6,6,2,6,5,4,2
37,"Gymnasium",6,5,0,0,3,1,2,5,4,6,4,7,3,5,7,6
37,"Gymnasium",7,6,0,0,3,1,2,5,4,6,4,4,6,4,2,5
37,"Gymnasium",8,7,0,0,3,1,2,5,4,6,4,3,2,3,4,5
37,"Gymnasium",9,8,0,0,3,1,2,5,4,6,4,4,4,4,5,3
37,"Gymnasium",10,9,0,0,3,1,2,5,4,6,3,4,4,3,6,6
